,original,synonyms
0,anthropophagi,anthropophaginian
1,anthropophagi,anthropophagite
0,anthropophagite,anthropophaginian
1,anthropophagite,anthropophagus
0,anti,antithetical
1,anti,conflicting
0,antibody,antibiotic
1,antibody,antiseptic
0,antichrist,Beelzebub
1,antichrist,Mephistopheles
0,anticipant,hopeful
1,anticipant,anticipating
0,anticipation,apprehension
1,anticipation,hope
0,antidotal,curative
1,antidotal,disciplinary
0,antidote,corrective
1,antidote,countermeasure
0,antigen,dander
1,antigen,irritant
0,antihero,bad guy
1,antihero,baddie
0,antilogy,antithesis
1,antilogy,contrary
0,antinomy,action
1,antinomy,hostility
0,antipathize,abhor
1,antipathize,avoid
0,antiphon,comment
1,antiphon,explanation
0,antipodal,contrary
1,antipodal,counter
0,antipode,antithesis
1,antipode,contrary
0,antiquarianism,excavation
1,antiquarianism,paleontology
0,antiquate,archaize
1,antiquate,obsolesce
0,antique,ancient
1,antique,aged
0,antiquity,antique
1,antiquity,relic
0,antisepsis,purification
1,antisepsis,sanitation
0,antistrophe,adumbration
1,antistrophe,allegory
0,antitoxin,antibiotic
1,antitoxin,antibody
0,antivenin,corrective
1,antivenin,countermeasure
0,antler,horn
1,antler,knob
0,antonym,opposite
1,antonym,reverse
0,antre,cavern
1,antre,cavity
0,antrorse,higher
1,antrorse,skyward
0,antrum,channel
1,antrum,depression
0,anvil,farrier
1,anvil,horseshoer
0,anxiety,angst
1,anxiety,apprehension
0,anybody,anyone
1,anybody,everybody
0,anyhow,anyway
1,anyhow,about
0,anyone,all
1,anyone,anybody
0,anyplace,anywhere
1,anyplace,all over
0,anything,all
1,anything,everything
0,apace,speedily
1,apace,rapidly
0,apartment,accommodation
1,apartment,cave
0,ape,emulate
1,ape,imitate
0,aperient,cathartic
1,aperient,eliminatory
0,aperture,breach
1,aperture,break
0,apery,caricature
1,apery,parody
0,apex,apogee
1,apex,culmination
0,aphid,ant
1,aphid,bee
0,aphonia,aphonia clericorum
1,aphonia,aphonia paralytica
0,aphrodisia,craving
1,aphrodisia,hankering
0,apiarist,apiculturist
1,apiarist,
0,apiculturist,apiarist
1,apiculturist,
0,aplenty,ample
1,aplenty,lavish
0,apnea,hiatus
1,apnea,intermission
0,apocalypse,annihilation
1,apocalypse,cataclysm
0,apogee,apex
1,apogee,acme
0,apologue,allegory
1,apologue,fable
0,apology,acknowledgment
1,apology,admission
0,apoplexy,occlusion
1,apoplexy,seizure
0,aposiopesis,adumbration
1,aposiopesis,allegory
0,aposteriori,analytical
1,aposteriori,empirical
0,apostrophe,detour
1,apostrophe,footnote
0,apothegm,aphorism
1,apothegm,axiom
0,appall,alarm
1,appall,amaze
0,appanage,adjunct
1,appanage,perquisite
0,apparatus,appliance
1,apparatus,device
0,apparel,dress
1,apparel,equipment
0,apparent,possible
1,apparent,probable
0,apparition,bogeyman
1,apparition,chimera
0,appeal,application
1,appeal,bid
0,appealer,appellant
1,appealer,petitioner
0,appearance,arrival
1,appearance,debut
0,appeasement,conciliation
1,appeasement,easing
0,appeaser,arbitrator
1,appeaser,conciliator
0,appellation,moniker
1,appellation,sobriquet
0,appendage,adjunct
1,appendage,addendum
0,appendix,addendum
1,appendix,postscript
0,apperception,apprehension
1,apperception,awareness
0,apperceptive,attentive
1,apperceptive,aware
0,appertain,apply
1,appertain,bear
0,appetence,appetency
1,appetence,appetite
0,appetency,appetence
1,appetency,appetite
0,appetent,ambitious
1,appetent,greedy
0,appetition,craving
1,appetition,demand
0,appetizer,antipasto
1,appetizer,dip
0,applaud,approve
1,applaud,cheer
0,apple,blue-green
1,apple,olive
0,appliance,device
1,appliance,gadget
0,applicability,appropriateness
1,applicability,application
0,application,function
1,application,operation
0,appoint,assign
1,appoint,choose
0,appointee,delegate
1,appointee,representative
0,appointment,assignment
1,appointment,consultation
0,apportion,administer
1,apportion,allocate
0,apposite,germane
1,apposite,relevant
0,apposition,coherence
1,apposition,cohesion
0,appraisal,assessment
1,appraisal,evaluation
0,appraise,apprize
1,appraise,assess
0,appraisement,appraisal
1,appraisement,assay
0,appraiser,auditor
1,appraiser,inspector
0,appreciate,acknowledge
1,appreciate,enjoy
0,appreciator,aficionado
1,appreciator,buff
0,apprehend,bust
1,apprehend,capture
0,apprehension,alarm
1,apprehension,disquiet
0,apprentice,pupil
1,apprentice,amateur
0,apprenticeship,culture
1,apprenticeship,discipline
0,apprise,advise
1,apprise,apprize
0,approach,access
1,approach,path
0,approbate,accept
1,approbate,allow
0,approbation,admiration
1,approbation,approval
0,approbatory,acclamatory
1,approbatory,affirmative
0,appropinquity,closeness
1,appropinquity,adjacency
0,appropriation,allotment
1,appropriation,allowance
0,appropriator,acquirer
1,appropriator,claimant
0,approval,blessing
1,approval,confirmation
0,approximate,close
1,approximate,near
0,appurtenance,addition
1,appurtenance,annex
0,apriorism,assertion
1,apriorism,assumption
0,apriority,assumption
1,apriority,axiom
0,apse,alcove
1,apse,ambush
0,aquaculture,hydroponics
1,aquaculture,tray agriculture
0,aquamarine,blue-green
1,aquamarine,olive
0,aquarium,fishbowl
1,aquarium,aquatic museum
0,aqueduct,channel
1,aqueduct,conduit
0,aquiline,Roman-nosed
1,aquiline,beaked
0,aquiver,excited
1,aquiver,quaky
0,arabesque,color
1,arabesque,design
0,arachnid,harvestman
1,arachnid,mite
0,arbiter,arbitrator
1,arbiter,go-between
0,arbitrament,answer
1,arbitrament,award
0,arbitrate,adjudicate
1,arbitrate,interpose
0,arbitration,adjudication
1,arbitration,compromise
0,arbitrator,arbiter
1,arbitrator,go-between
0,arbor,axle
1,arbor,hinge
0,arboreal,
1,arboreal,
0,arboreta,botanic garden
1,arboreta,
0,arboretum,botanic garden
1,arboretum,
0,arboriculture,afforestation
1,arboriculture,silviculture
0,arc,arch
1,arc,bend
0,arca,feretory
1,arca,
0,arcane,esoteric
1,arcane,impenetrable
0,arch,accomplished
1,arch,champion
0,archaeology,excavation
1,archaeology,paleontology
0,archaism,age
1,archaism,ancientness
0,archaize,antiquate
1,archaize,obsolesce
0,archbishop,bishop
1,archbishop,chaplain
0,archduchess,aristocrat
1,archduchess,archduke
0,archduke,aristocrat
1,archduke,archduchess
0,archenemy,antagonist
1,archenemy,adversary
0,archery,ammunition
1,archery,bomb
0,archetypic,archetypal
1,archetypic,archetypical
0,architect,artist
1,architect,builder
0,architectonic,building
1,architectonic,constructive
0,archivist,curator
1,archivist,librarian
0,archness,cheek
1,archness,cheekiness
0,arciform,arced
1,arciform,arched
0,arcuate,arched
1,arcuate,arching
0,ardency,ardor
1,ardency,devotion
0,ardent,avid
1,ardent,fervent
0,ardor,eagerness
1,ardor,earnestness
0,area,field
1,area,operation
0,argentate,bright
1,argentate,silvery
0,argue,contend
1,argue,disagree
0,argufy,annoy
1,argufy,pester
0,argument,altercation
1,argument,bickering
0,argumentation,argument
1,argumentation,case
0,argute,astute
1,argute,cagey
0,aria,descant
1,aria,hymn
0,arid,barren
1,arid,bone-dry
0,aridity,aridness
1,aridity,bleakness
0,aril,chaff
1,aril,pod
0,arise,appear
1,arise,begin
0,aristate,barbellate
1,aristate,chaetophorous
0,aristocracy,elite
1,aristocracy,gentility
0,ark,barge
1,ark,basket
0,arm,branch
1,arm,rod
0,armada,fleet
1,armada,flotilla
0,armament,ammunition
1,armament,arms
0,armamentarium,apparatus
1,armamentarium,armory
0,armchair,recliner
1,armchair,Morris chair
0,armistice,ceasefire
1,armistice,truce
0,armlet,ornament
1,armlet,trinket
0,armoire,wardrobe
1,armoire,clothespress
0,armor,bulletproof vest
1,armor,shield
0,armory,depot
1,armory,headquarters
0,army,artillery
1,army,battalion
0,aroma,bouquet
1,aroma,odor
0,arousal,activation
1,arousal,animating
0,arpeggio,division
1,arpeggio,roulade
0,arraign,incriminate
1,arraign,indict
0,arrange,file
1,arrange,form
0,arrangement,adjustment
1,arrangement,agreement
0,arranger,press agent
1,arranger,press officer
0,array,batch
1,array,bunch
0,arrayal,act
1,arrayal,array
0,arrearage,arrears
1,arrearage,balance due
0,arrest,capture
1,arrest,detention
0,arrestation,arrest
1,arrestation,custody
0,arriver,delivery
1,arriver,passenger
0,arrogance,aloofness
1,arrogance,chutzpah
0,arrogate,appropriate
1,arrogate,assume
0,arrow,cursor
1,arrow,dart
0,arroyo,brook
1,arroyo,channel
0,arson,torching
1,arson,firing
0,arsonist,firebug
1,arsonist,incendiary
0,art,craft
1,art,profession
0,arteriole,artery
1,arteriole,capillary
0,artery,avenue
1,artery,boulevard
0,artful,adroit
1,artful,ingenious
0,arthropod,ant
1,arthropod,aphid
0,article,piece
1,article,commodity
0,articulacy,articulateness
1,articulacy,eloquentness
0,articulate,coherent
1,articulate,eloquent
0,articulation,diction
1,articulation,delivery
0,artifact,antiquity
1,artifact,heirloom
0,artifice,contrivance
1,artifice,gimmick
0,artificer,builder
1,artificer,carpenter
0,artificiality,deceit
1,artificiality,deception
0,artillery,battery
1,artillery,cannon
0,artilleryman,shooter
1,artilleryman,cannoneer
0,artisanship,art
1,artisanship,artifact
0,artist,artisan
1,artist,composer
0,artiste,artisan
1,artiste,composer
0,arty,pretentious
1,arty,affected
0,asbestos,concrete
1,asbestos,fire-resistant
0,ascendance,ascendancy
1,ascendance,control
0,ascendancy,dominance
1,ascendancy,predominance
0,ascendency,dominion
1,ascendency,elevation
0,ascendent,predominant
1,ascendent,dominant
0,ascent,ascendance
1,ascent,ascension
0,ascertain,confirm
1,ascertain,determine
0,ascii,clear text
1,ascii,
0,ascot,band
1,ascot,neckerchief
0,ascribe,attribute
1,ascribe,impute
0,ascription,acknowledgment
1,ascription,assignment
0,asepsis,freshness
1,asepsis,purity
0,ash,bleached
1,ash,blonde
0,ashake,insecure
1,ashake,jittery
0,ashen,anemic
1,ashen,blanched
0,asinine,absurd
1,asinine,cretinous
0,ask,challenge
1,ask,demand
0,askance,skeptically
1,askance,suspiciously
0,asker,bum
1,asker,panhandler
0,aslope,oblique
1,aslope,
0,asperity,acerbity
1,asperity,acrimony
0,asperser,adversary
1,asperser,agent
0,aspersion,abuse
1,aspersion,animadversion
0,asphyxia,coma
1,asphyxia,slumber
0,asphyxiate,suffocate
1,asphyxiate,choke
0,aspirant,applicant
1,aspirant,candidate
0,aspiration,aim
1,aspiration,ambition
0,aspiratory,paratrophic
1,aspiratory,suctorial
0,aspire,crave
1,aspire,pursue
0,aspirer,candidate
1,aspirer,hopeful
0,ass,idiot
1,ass,blockhead
0,assail,bash
1,assail,berate
0,assailer,assailant
1,assailer,assaulter
0,assailment,aggression
1,assailment,assailing
0,assassin,butcher
1,assassin,dropper
0,assassinate,execute
1,assassinate,gun down
0,assassination,bumping off
1,assassination,foul play
0,assault,aggression
1,assault,charge
0,assaulter,assailant
1,assaulter,assailer
0,assayer,appraiser
1,assayer,auditor
0,assemblage,aggregation
1,assemblage,assembly
0,assembler,constructor
1,assembler,fabricator
0,assembly,accumulation
1,assembly,aggregation
0,assent,acknowledgment
1,assent,acquiescence
0,assenter,apple-polisher
1,assenter,ass-kisser
0,assertion,affirmation
1,assertion,allegation
0,assess,appraise
1,assess,check
0,assessment,appraisal
1,assessment,estimate
0,assessor,auditor
1,assessor,controller
0,asset,aid
1,asset,benefit
0,assignation,rendezvous
1,assignation,tryst
0,assimilation,anabolism
1,assimilation,catabolism
0,assimilatory,absorptive
1,assimilatory,assimilating
0,assistance,aid
1,assistance,backing
0,assistant,aide
1,assistant,apprentice
0,associate,accomplice
1,associate,ally
0,association,club
1,association,company
0,associative,akin
1,associative,alike
0,assonance,chant
1,assonance,lyric
0,assort,categorize
1,assort,class
0,assortment,array
1,assortment,collection
0,assuage,allay
1,assuage,alleviate
0,assuetude,custom
1,assuetude,manner
0,assumpsit,accusation
1,assumpsit,action
0,assumption,acceptance
1,assumption,belief
0,assurance,affirmation
1,assurance,assertion
0,assure,encourage
1,assure,persuade
0,assurgent,ascending
1,assurgent,climbing
0,asteism,banter
1,asteism,fool
0,asterisk,bullet
1,asterisk,caret
0,astonishment,amazement
1,astonishment,awe
0,astraddle,athwart
1,astraddle,on the back of
0,astragalus,bone
1,astragalus,anklebone
0,astriction,pressure
1,astriction,strain
0,astride,astraddle
1,astride,athwart
0,astringe,circumscribe
1,astringe,compress
0,astringency,acidity
1,astringency,asperity
0,astringent,bitter
1,astringent,cutting
0,astrochemist,astrophysicist
1,astrochemist,cosmologist
0,astrochemistry,astrophysics
1,astrochemistry,astrometry
0,astrography,astrophysics
1,astrography,astrometry
0,astrolithology,astrophysics
1,astrolithology,astrometry
0,astrologer,fortuneteller
1,astrologer,soothsayer
0,astrology,horoscope
1,astrology,astrometry
0,astromancer,fortuneteller
1,astromancer,soothsayer
0,astrometry,horoscope
1,astrometry,
0,astronaut,cosmonaut
1,astronaut,pilot
0,astrophysicist,cosmologist
1,astrophysicist,uranologist
0,astucity,bias
1,astucity,acumen
0,astute,adroit
1,astute,canny
0,asunder,disconnected
1,asunder,disjoined
0,asylum,haven
1,asylum,refuge
0,asymmetry,imbalance
1,asymmetry,inequality
0,ataraxia,calm
1,ataraxia,calmness
0,atavism,backsliding
1,atavism,relapse
0,ataxia,anarchy
1,ataxia,disarray
0,ate,attack
1,ate,bite
0,athanasia,athanasy
1,athanasia,eternity
0,atheism,nihilism
1,atheism,disbelief
0,athenaeum,library
1,athenaeum,museum
0,athetosis,Bell's palsy
1,athetosis,palsy
0,athrill,blissful
1,athrill,delirious
0,atingle,excited
1,atingle,stimulated
0,atoll,isle
1,atoll,reef
0,atom,bit
1,atom,crumb
0,atomity,narrowness
1,atomity,brevity
0,atomization,decay
1,atomization,disintegration
0,atomology,particle physics
1,atomology,quantum mechanics
0,atonement,penance
1,atonement,redemption
0,atoneness,communion
1,atoneness,contentment
0,atop,onto
1,atop,up on
0,atrium,chamber
1,atrium,entrance
0,atrocity,barbarity
1,atrocity,horror
0,atrophy,degeneration
1,atrophy,decline
0,attach,add
1,attach,adhere
0,attache,backpack
1,attache,briefcase
0,attack,aggression
1,attack,barrage
0,attacker,assailant
1,attacker,mugger
0,attainableness,action
1,attainableness,circumstance
0,attaint,blemish
1,attaint,blot
0,attar,aroma
1,attar,bouquet
0,attempt,attack
1,attempt,bid
0,attendance,appearance
1,attendance,participation
0,attention,consideration
1,attention,debate
0,attenuate,constrict
1,attenuate,debilitate
0,attenuation,depletion
1,attenuation,devitalization
0,attest,authenticate
1,attest,corroborate
0,attestation,authentication
1,attestation,corroboration
0,attestator,attestant
1,attestator,attestor
0,attester,attestant
1,attester,attestator
0,atticism,grandeur
1,atticism,Hellenism
0,attire,apparel
1,attire,clothes
0,attitude,angle
1,attitude,approach
0,attitudinizer,bigot
1,attitudinizer,charlatan
0,attorney,DA
1,attorney,advocate
0,attract,appeal to
1,attract,bring
0,attraction,allure
1,attraction,appeal
0,attractivity,allure
1,attractivity,allurement
0,attribute,aspect
1,attribute,characteristic
0,attribution,acknowledgment
1,attribution,ascription
0,attrition,erosion
1,attrition,abrasion
0,attune,accommodate
1,attune,accustom
0,atune,agree
1,atune,harmonize
0,auburn,brown
1,auburn,chestnut
0,auction,sell-off
1,auction,bargain
0,auctioneer,agent
1,auctioneer,businessperson
0,audacity,boldness
1,audacity,courage
0,audience,congregation
1,audience,crowd
0,audit,analysis
1,audit,check
0,audition,demo
1,audition,tryout
0,auditor,accountant
1,auditor,actuary
0,auditory,audible
1,auditory,aural
0,auger,borer
1,auger,gimlet
0,aught,cipher
1,aught,zero
0,augment,add to
1,augment,amplify
0,augmentation,enhancement
1,augmentation,enlargement
0,augury,auspice
1,augury,boding
0,august,grand
1,august,baronial
0,aunt,agnate
1,aunt,blood
0,aura,ambience
1,aura,aspect
0,aurify,adorn
1,aurify,bedeck
0,aurulent,aureate
1,aurulent,auric
0,auscult,accept
1,auscult,admit
0,auscultate,attend
1,auscultate,get
0,auspex,diviner
1,auspex,oracle
0,auspicate,anticipate
1,auspicate,augur
0,auspice,augury
1,auspice,foreshadowing
0,austerity,rigor
1,austerity,acerbity
0,autarchy,autocracy
1,autarchy,despotism
0,authentication,certification
1,authentication,verification
0,authenticity,accuracy
1,authenticity,correctness
0,author,biographer
1,author,columnist
0,authoritarianism,autocracy
1,authoritarianism,despotism
0,authority,force
1,authority,government
0,authorization,approval
1,authorization,authority
0,autist,
1,autist,
0,auto,car
1,auto,passenger car
0,autobiography,biography
1,autobiography,confession
0,autocracy,despotism
1,autocracy,dictatorship
0,autogiro,chopper
1,autogiro,eggbeater
0,autograph,endorsement
1,autograph,handwriting
0,autography,calligraphy
1,autography,longhand
0,autohypnosis,fascination
1,autohypnosis,hypnosis
0,autoist,chauffeur
1,autoist,jockey
0,automat,bistro
1,automat,booth
0,automaton,agent
1,automaton,clone
0,automobile,auto
1,automobile,bus
0,autopilot,gyropilot
1,autopilot,robot pilot
0,autopsy,postmortem
1,autopsy,dissection
0,autosuggestion,indication
1,autosuggestion,notion
0,autumn,fall
1,autumn,harvest
0,avail,account
1,avail,advantage
0,availability,opportunity
1,availability,show
0,avalanche,barrage
1,avalanche,deluge
0,avenge,vindicate
1,avenge,chasten
0,avenger,nemesis
1,avenger,retaliator
0,avenue,boulevard
1,avenue,channel
0,average,mediocre
1,average,moderate
0,averse,allergic
1,averse,antagonistic
0,aversion,allergy
1,aversion,animosity
0,avert,avoid
1,avert,deter
0,aviate,circle
1,aviate,climb
0,aviation,aeronautics
1,aviation,navigation
0,aviator,flier
1,aviator,navigator
0,avidity,avarice
1,avidity,cupidity
0,avigation,arrival
1,avigation,departure
0,avocation,pastime
1,avocation,amusement
0,avoid,avert
1,avoid,bypass
0,avoidance,evasion
1,avoidance,prevention
0,avoider,deadbeat
1,avoider,goldbrick
0,avoirdupois,bulk
1,avoirdupois,bulkiness
0,avouchment,assertion
1,avouchment,confirmation
0,avow,acknowledge
1,avow,admit
0,awake,alive
1,awake,attentive
0,awaken,arouse
1,awaken,awake
0,award,accolade
1,award,citation
0,awareness,alertness
1,awareness,appreciation
0,awash,afloat
1,awash,flooded
0,awe,admiration
1,awe,apprehension
0,awesome,amazing
1,awesome,astonishing
0,awl,auger
1,awl,bit
0,awn,acicula
1,awn,acumination
0,awoke,awaken
